,Power [kW],Temperature [°C],Holiday,Hour,Day_of_the_week,Month,working_day,logtemp,Power-1
1362,235.7718454,8.275833333333333,0.0,19,4,3,1,2.113339621127267,264.714268
1363,201.9115007,9.074166666666665,0.0,20,4,3,1,2.205431548569969,235.7718454
1364,177.2712396,9.195833333333336,0.0,21,4,3,1,2.2187504829147455,201.9115007
1365,166.673962,9.666666666666666,0.0,22,4,3,1,2.268683541318364,177.2712396
1366,164.8752378,9.646153846153847,0.0,23,4,3,1,2.2665592707372837,166.673962
1367,163.6177634,9.454999999999998,0.0,0,5,3,0,2.2465437021104204,164.8752378
1368,168.7091952,9.17,0.0,1,5,3,0,2.2159372862683733,163.6177634
1369,158.1029177,8.827499999999999,0.0,2,5,3,0,2.1778718488204043,168.7091952
1370,170.0340642,8.246666666666668,0.0,3,5,3,0,2.1098090782962324,158.1029177
1371,169.3913039,7.8,0.0,4,5,3,0,2.0541237336955462,170.0340642
1372,168.8205428,8.131666666666668,0.0,5,5,3,0,2.095765904599691,169.3913039
1373,170.692522,7.61,0.0,6,5,3,0,2.0294631718735947,168.8205428
1374,171.0192393,7.378333333333333,0.0,7,5,3,0,1.9985477775159946,170.692522
1375,169.4884191,7.308333333333334,0.0,8,5,3,0,1.989015249590137,171.0192393
1376,178.0324637,7.941666666666667,0.0,9,5,3,0,2.072123160872156,169.4884191
1377,178.7085027,9.240833333333335,0.0,10,5,3,0,2.2236320691771243,178.0324637
1378,176.7400362,10.810833333333335,0.0,11,5,3,0,2.380548717794921,178.7085027
1379,175.6943734,12.023333333333333,0.0,12,5,3,0,2.4868492062473377,176.7400362
1380,173.8560915,13.240000000000002,0.0,13,5,3,0,2.5832425505088623,175.6943734
1381,170.357642,13.869166666666667,0.0,14,5,3,0,2.6296681508106348,173.8560915
1382,169.924391,13.966666666666663,0.0,15,5,3,0,2.636673538259982,170.357642
1383,174.6426409,13.240833333333335,0.0,16,5,3,0,2.5833054891122753,169.924391
1384,177.6084219,12.387500000000001,0.0,17,5,3,0,2.5166878996561066,174.6426409
1385,181.0918018,12.020833333333334,0.0,18,5,3,0,2.4866412556002087,177.6084219
1386,178.1590902,11.606666666666667,0.0,19,5,3,0,2.4515796456719334,181.0918018
1387,178.8841054,11.628333333333336,0.0,20,5,3,0,2.4534446487230905,178.1590902
1388,170.8430087,12.155833333333332,0.0,21,5,3,0,2.4978091643101212,178.8841054
1389,168.6097777,11.758333333333333,0.0,22,5,3,0,2.464562209070768,170.8430087
1390,166.5370798,12.055384615384614,0.0,23,5,3,0,2.4895114161747487,168.6097777
1391,164.3568017,12.906666666666665,0.0,0,6,3,0,2.5577439737402665,166.5370798
1392,164.1504319,13.459166666666667,0.0,1,6,3,0,2.5996604104624215,164.3568017
1393,162.7445638,13.534999999999997,0.0,2,6,3,0,2.605278923066264,164.1504319
1394,161.7711095,13.432499999999997,0.0,3,6,3,0,2.5976771436208392,162.7445638
1395,162.8852134,13.423333333333334,0.0,4,6,3,0,2.596994486195253,161.7711095
1396,162.0524087,13.380833333333335,0.0,5,6,3,0,2.5938233347735933,162.8852134
1397,160.8514453,13.425000000000002,0.0,6,6,3,0,2.5971186403949287,162.0524087
1398,158.9386526,13.463333333333336,0.0,7,6,3,0,2.599969940907212,160.8514453
1399,155.411529,13.563333333333333,0.0,8,6,3,0,2.6073700733454888,158.9386526
1400,153.5753401,13.845833333333333,0.0,9,6,3,0,2.627984345012603,155.411529
1401,153.8275466,14.466666666666667,0.0,10,6,3,0,2.6718471524382497,153.5753401
1402,160.9257468,14.705833333333333,0.0,11,6,3,0,2.6882442404671414,153.8275466
1403,162.7757495,14.983333333333333,0.0,12,6,3,0,2.7069384722495196,160.9257468
1404,162.4096838,15.002500000000003,0.0,13,6,3,0,2.708216853881531,162.7757495
1405,165.8254598,15.042499999999999,0.0,14,6,3,0,2.7108795281123697,162.4096838
1406,170.0905752,14.704166666666667,0.0,15,6,3,0,2.6881309003332787,165.8254598
1407,170.1759696,14.446666666666665,0.0,16,6,3,0,2.670463707440103,170.0905752
1408,167.8803672,14.790000000000001,0.0,17,6,3,0,2.6939512767227085,170.1759696
1409,172.0435535,14.490833333333333,0.0,18,6,3,0,2.673516265605977,167.8803672
1410,170.0899473,14.515833333333331,0.0,19,6,3,0,2.67524000770137,172.0435535
1411,171.8769507,14.468333333333332,0.0,20,6,3,0,2.6719623531756613,170.0899473
1412,166.5946373,14.189166666666665,0.0,21,6,3,0,2.6524787626445523,171.8769507
1413,164.8840284,13.950833333333334,0.0,22,6,3,0,2.635539243639693,166.5946373
1414,166.2250135,13.80153846153846,0.0,23,6,3,0,2.6247800686696006,164.8840284
1415,150.3284692,13.64416666666667,0.0,0,0,3,1,2.613312079863401,166.2250135
1416,149.2342488,13.545833333333334,0.0,1,0,3,1,2.606078996961914,150.3284692
1417,145.8624258,13.318333333333333,0.0,2,0,3,1,2.589141532158316,149.2342488
1418,141.6201241,13.075833333333335,0.0,3,0,3,1,2.5707657427829766,145.8624258
1419,137.57289,13.064166666666667,0.0,4,0,3,1,2.5698731132924393,141.6201241
1420,142.0757702,12.85416666666667,0.0,5,0,3,1,2.553668012997497,137.57289
1421,160.05171,12.832500000000001,0.0,6,0,3,1,2.5519810154523213,142.0757702
1422,193.3697584,12.894166666666669,0.0,7,0,3,1,2.5567750127135813,160.05171
1423,251.5287866,13.800833333333335,0.0,8,0,3,1,2.6247289768133992,193.3697584
1424,312.2789488,14.425833333333335,0.0,9,0,3,1,2.669020580800638,251.5287866
1425,344.3426623,14.920833333333333,0.0,10,0,3,1,2.7027584466564414,312.2789488
1426,349.1048652,15.091666666666663,0.0,11,0,3,1,2.7141427151013673,344.3426623
1427,331.4864098,15.284999999999998,0.0,12,0,3,1,2.726871955342798,349.1048652
1428,323.2885474,16.368333333333332,0.0,13,0,3,1,2.7953485739416277,331.4864098
1429,344.4625912,15.74833333333333,0.0,14,0,3,1,2.7567345395664793,323.2885474
1430,353.6927212,14.991666666666667,0.0,15,0,3,1,2.7074944911684873,344.4625912
1431,340.8109341,14.868333333333334,0.0,16,0,3,1,2.699233671697637,353.6927212
1432,307.7082554,14.871666666666668,0.0,17,0,3,1,2.699457836684005,340.8109341
1433,258.4821512,14.81666666666667,0.0,18,0,3,1,2.6957526732918042,307.7082554
1434,210.9559816,14.714999999999998,0.0,19,0,3,1,2.688867381685436,258.4821512
1435,164.5866131,14.4525,0.0,20,0,3,1,2.6708674099744942,210.9559816
1436,153.3114128,13.858333333333333,0.0,21,0,3,1,2.6288867364108817,164.5866131
1437,150.3977475,13.395000000000003,0.0,22,0,3,1,2.5948815029965724,153.3114128
1438,144.2164906,13.152307692307694,0.0,23,0,3,1,2.576597233136551,150.3977475
1439,144.1143522,12.494166666666667,0.0,0,1,3,1,2.5252618687188115,144.2164906
1440,142.2645588,12.6325,0.0,1,1,3,1,2.5362728581839264,144.1143522
1441,141.1207343,12.445,0.0,2,1,3,1,2.521318935819555,142.2645588
1442,139.2234298,12.525833333333331,0.0,3,1,3,1,2.5277931783571344,141.1207343
1443,136.5192738,12.637499999999998,0.0,4,1,3,1,2.5366685843465895,139.2234298
1444,136.2273003,12.448333333333332,0.0,5,1,3,1,2.52158674514092,136.5192738
1445,147.217434,11.970833333333333,0.0,6,1,3,1,2.4824731356372984,136.2273003
1446,183.0018736,12.374166666666666,0.0,7,1,3,1,2.51561096611997,147.217434
1447,238.5157684,13.511666666666668,0.0,8,1,3,1,2.6035535097715607,183.0018736
1448,280.8305773,14.61416666666667,0.0,9,1,3,1,2.681991377893201,238.5157684
1449,315.0904757,16.113333333333333,0.0,10,1,3,1,2.7796470866072274,280.8305773
1450,329.7251503,17.250833333333336,0.0,11,1,3,1,2.8478604514892623,315.0904757
1451,303.3602572,17.959166666666665,0.0,12,1,3,1,2.88810066239148,329.7251503
1452,290.7195837,19.2525,0.0,13,1,3,1,2.9576409224312683,303.3602572
1453,301.2867221,19.780833333333334,0.0,14,1,3,1,2.98471345540486,290.7195837
1454,299.5685784,20.323333333333334,0.0,15,1,3,1,3.011769651251615,301.2867221
1455,300.3729183,20.474999999999998,0.0,16,1,3,1,3.019204629739133,299.5685784
1456,272.7670855,19.348333333333333,0.0,17,1,3,1,2.9626062831218896,300.3729183
1457,235.3804544,17.35166666666667,0.0,18,1,3,1,2.853688563258607,272.7670855
1458,202.2792408,15.5725,0.0,19,1,3,1,2.7455065381461634,235.3804544
1459,174.5486652,15.138333333333334,0.0,20,1,3,1,2.717230158286067,202.2792408
1460,163.559578,14.3775,0.0,21,1,3,1,2.665664484605772,174.5486652
1461,150.7728131,14.165833333333333,0.0,22,1,3,1,2.6508329620026783,163.559578
1462,147.7375445,14.175833333333337,0.0,23,1,3,1,2.6515386368334912,150.7728131
1463,147.1366442,14.070833333333331,0.0,0,2,3,1,2.6441040970435763,147.7375445
1464,144.9036225,13.6875,0.0,1,2,3,1,2.6164830075767194,147.1366442
1465,144.4268371,13.175833333333332,0.0,2,2,3,1,2.5783843435340534,144.9036225
1466,143.690729,13.135833333333332,0.0,3,2,3,1,2.5753438648504505,144.4268371
1467,140.7316456,12.682500000000003,0.0,4,2,3,1,2.540223090458708,143.690729
1468,140.7546686,11.558333333333332,0.0,5,2,3,1,2.4474066775327854,140.7316456
1469,154.9060695,11.488333333333332,0.0,6,2,3,1,2.4413320276695054,140.7546686
1470,185.2233838,11.981666666666667,0.0,7,2,3,1,2.4833777037677254,154.9060695
1471,242.4727942,12.479166666666666,0.0,8,2,3,1,2.5240605872075585,185.2233838
1472,317.6137965,13.067500000000003,0.0,9,2,3,1,2.57012823160494,242.4727942
1473,318.7075983,13.654166666666663,0.0,10,2,3,1,2.614044725356823,317.6137965
1474,332.8700921,15.573333333333332,0.0,11,2,3,1,2.745560049851862,318.7075983
1475,294.750911,17.143333333333334,0.0,12,2,3,1,2.8416093711187154,332.8700921
1476,292.6750736,18.061666666666667,0.0,13,2,3,1,2.8937918287068487,294.750911
1477,308.1657852,19.150833333333335,0.0,14,2,3,1,2.9523462307808144,292.6750736
1478,298.4921485,20.435,0.0,15,2,3,1,3.0172491170162408,308.1657852
1479,294.1366155,20.889166666666668,0.0,16,2,3,1,3.0392306832776543,298.4921485
1480,263.9270907,20.985833333333332,0.0,17,2,3,1,3.0438476069017115,294.1366155
1481,228.1083259,20.39166666666667,0.0,18,2,3,1,3.0151263206606256,263.9270907
1482,194.2714228,20.149166666666666,0.0,19,2,3,1,3.0031629310445194,228.1083259
1483,164.7214023,20.42083333333333,0.0,20,2,3,1,3.016555621567556,194.2714228
1484,144.180491,19.882499999999997,0.0,21,2,3,1,2.9898399478491533,164.7214023
1485,140.1435126,19.205,0.0,22,2,3,1,2.955170661797868,144.180491
1486,139.8232836,18.157692307692308,0.0,23,2,3,1,2.899094289530759,140.1435126
1487,138.4082063,17.185833333333335,0.0,0,3,3,1,2.8440854010279555,139.8232836
1488,137.9452347,15.9675,0.0,1,3,3,1,2.770555406453607,138.4082063
1489,136.4169261,15.6575,0.0,2,3,3,1,2.7509500354174308,137.9452347
1490,136.6500863,15.189166666666665,0.0,3,3,3,1,2.7205824544488415,136.4169261
1491,134.3565769,14.07583333333333,0.0,4,3,3,1,2.644459378904253,136.6500863
1492,137.1289647,13.268333333333336,0.0,5,3,3,1,2.5853802438724323,134.3565769
1493,150.620652,12.629166666666665,0.0,6,3,3,1,2.5360089537158115,137.1289647
1494,185.743285,12.454999999999998,0.0,7,3,3,1,2.5221221487141436,150.620652
1495,235.3467571,13.661666666666667,0.0,8,3,3,1,2.6145938574368843,185.743285
1496,290.8606519,14.662500000000001,0.0,9,3,3,1,2.6852932139795938,235.3467571
1497,284.5153038,16.1325,0.0,10,3,3,1,2.780835870827858,290.8606519
1498,304.8261944,18.65833333333333,0.0,11,3,3,1,2.926292873816709,284.5153038
1499,295.0280242,20.339166666666664,0.0,12,3,3,1,3.0125484196073997,304.8261944
1500,290.7024211,22.589166666666667,0.0,13,3,3,1,3.117470440320358,295.0280242
1501,310.7133848,23.8125,0.0,14,3,3,1,3.1702106528869196,290.7024211
1502,317.8810726,24.459166666666665,0.0,15,3,3,1,3.197005060449984,310.7133848
1503,289.5313876,24.702499999999997,0.0,16,3,3,1,3.2069044530869806,317.8810726
1504,263.6591867,24.41416666666667,0.0,17,3,3,1,3.1951635649084493,289.5313876
1505,233.4203599,23.02,0.0,18,3,3,1,3.1363634032937364,263.6591867
1506,188.6180205,21.17083333333333,0.0,19,3,3,1,3.0526244482517404,233.4203599
1507,146.7908806,21.170833333333334,0.0,20,3,3,1,3.052624448251741,188.6180205
1508,138.5528326,21.103333333333335,0.0,21,3,3,1,3.0494310058879255,146.7908806
1509,132.4929697,20.419999999999998,0.0,22,3,3,1,3.0165148127365193,138.5528326
1510,131.8267678,18.9725,0.0,23,3,3,1,2.9429905622959307,132.4929697
1511,141.5931244,13.249999999999998,0.0,6,4,3,1,2.583997552432231,131.8267678
1512,165.064445,13.316666666666668,0.0,7,4,3,1,2.589016383544174,141.5931244
1513,213.1167948,14.078333333333333,0.0,8,4,3,1,2.6446369725113503,165.064445
1514,254.8037037,15.764166666666666,0.0,9,4,3,1,2.7577394318895716,213.1167948
1515,276.1158855,18.04416666666667,0.0,10,4,3,1,2.892822456184198,254.8037037
1516,284.9709499,19.664166666666663,0.0,11,4,3,1,2.9787980285132822,276.1158855
1517,285.2719233,21.72,0.0,12,4,3,1,3.0782334950657346,284.9709499
1518,290.7664669,21.599166666666665,0.0,13,4,3,1,3.0726547336989687,285.2719233
1519,306.1832956,22.103333333333335,0.0,14,4,3,1,3.095728426712667,290.7664669
1520,299.5486949,22.23166666666667,0.0,15,4,3,1,3.101517698924898,306.1832956
1521,274.9191081,22.284166666666668,0.0,16,4,3,1,3.103876411338402,299.5486949
1522,243.5496427,20.631666666666664,0.0,17,4,3,1,3.026827112315664,274.9191081
1523,204.1286156,18.590833333333332,0.0,18,4,3,1,2.922668627696558,243.5496427
1524,178.2122524,17.866666666666667,0.0,19,4,3,1,2.8829367794086465,204.1286156
1525,152.3214238,17.8,0.0,20,4,3,1,2.8791984572980396,178.2122524
1526,138.7301097,16.825833333333335,0.0,21,4,3,1,2.8229154037742825,152.3214238
1527,131.5825147,16.442500000000003,0.0,22,4,3,1,2.799869446193369,138.7301097
1528,136.6990625,14.184166666666664,0.0,6,5,3,0,2.6521263190318813,131.5825147
1529,130.9274057,14.254166666666668,0.0,7,5,3,0,2.6570492616356134,136.6990625
1530,137.6557728,15.567500000000003,0.0,15,5,3,0,2.74518540776447,130.9274057
1531,138.4291363,15.638333333333334,0.0,16,5,3,0,2.749725165073903,137.6557728
1532,134.7111311,14.925833333333335,0.0,17,5,3,0,2.703093492449167,138.4291363
1533,135.1787073,13.64333333333333,0.0,18,5,3,0,2.613251001836202,134.7111311
1534,137.5354253,13.020000000000001,0.0,19,5,3,0,2.5664866367804233,135.1787073
1535,134.0447199,12.657499999999999,0.0,20,5,3,0,2.538249924861927,137.5354253
1536,132.2457864,12.040833333333332,0.0,22,5,3,0,2.4883036512175196,134.0447199
1537,130.9504287,11.903333333333334,0.0,23,5,3,0,2.4768184729382474,132.2457864
1538,131.4604928,11.715000000000002,0.0,0,6,3,0,2.460870071959759,130.9504287
1539,132.04737,14.501666666666665,0.0,15,6,3,0,2.6742635853498777,131.4604928
1540,134.6104578,13.729166666666666,0.0,16,6,3,0,2.6195225235946165,132.04737
1541,137.7468183,13.140833333333333,0.0,17,6,3,0,2.5757244306294953,134.6104578
1542,137.1900803,12.165,0.0,18,6,3,0,2.498562976235486,137.7468183
1543,135.8666764,11.608333333333333,0.0,19,6,3,0,2.4517232309977595,137.1900803
1544,138.0143037,11.505833333333333,0.0,20,6,3,0,2.4428541531400607,135.8666764
1545,133.2351475,11.528333333333334,0.0,21,6,3,0,2.444807773384438,138.0143037
1546,135.4047513,11.34153846153846,0.0,22,6,3,0,2.428471955900031,133.2351475
1547,134.0154179,11.266666666666666,0.0,23,6,3,0,2.4218485138208634,135.4047513
1548,130.7532681,10.960833333333333,0.0,1,0,3,1,2.394328312692687,134.0154179
1549,145.0716904,9.934166666666668,0.0,6,0,3,1,2.29597999394191,130.7532681
1550,170.0202504,10.226666666666668,0.0,7,0,3,1,2.324998687830946,145.0716904
1551,223.0476612,10.843333333333332,0.0,8,0,3,1,2.3835504518171504,170.0202504
1552,278.6209972,11.718333333333334,0.0,9,0,3,1,2.461154566983015,223.0476612
1553,315.6742134,12.635833333333332,0.0,10,0,3,1,2.5365366930248476,278.6209972
1554,311.8917438,13.200833333333335,0.0,11,0,3,1,2.580279958912759,315.6742134
1555,305.2393526,14.006666666666668,0.0,12,0,3,1,2.6395334067487446,311.8917438
1556,299.2711631,14.302500000000002,0.0,13,0,3,1,2.660434347160547,305.2393526
1557,309.4456547,14.738333333333335,0.0,14,0,3,1,2.690451809359589,299.2711631
1558,303.9414833,15.026923076923081,0.0,15,0,3,1,2.709843464039543,309.4456547
1559,300.1646648,14.653333333333334,0.0,16,0,3,1,2.684667840867311,303.9414833
1560,268.222136,14.053333333333335,0.0,17,0,3,1,2.6428596155649973,300.1646648
1561,245.021231,13.365833333333333,0.0,18,0,3,1,2.592701699561286,268.222136
1562,205.1338835,12.707500000000001,0.0,19,0,3,1,2.5421923703389204,245.021231
1563,162.2650575,12.768333333333333,0.0,20,0,3,1,2.5469681473006744,205.1338835
1564,153.64713,12.74,0.0,21,0,3,1,2.5447466501440172,162.2650575
1565,149.4990133,12.852857142857143,0.0,22,0,3,1,2.553566132373714,153.64713
1566,163.5493223,12.84818181818182,0.0,7,1,3,1,2.553202308581689,149.4990133
1567,224.6645037,12.956666666666665,0.0,8,1,3,1,2.561610456196022,163.5493223
1568,277.6663799,13.058333333333335,0.0,9,1,3,1,2.569426499573975,224.6645037
1569,309.822604,12.848333333333334,0.0,10,1,3,1,2.5532141012431158,277.6663799
1570,314.3326004,13.783333333333331,0.0,11,1,3,1,2.6234601328015903,309.822604
1571,305.6629758,14.479166666666666,0.0,12,1,3,1,2.6727108346569013,314.3326004
1572,292.0473829,14.72875,0.0,13,1,3,1,2.689801366045413,305.6629758
1573,305.3144913,14.576999999999998,0.0,14,1,3,1,2.6794449440918755,292.0473829
1574,307.5866521,14.946666666666667,0.0,15,1,3,1,2.7044883095358494,305.3144913
1575,297.166233,13.847499999999997,0.0,16,1,3,1,2.628104710925122,307.5866521
1576,274.0542805,13.3125,0.0,17,1,3,1,2.588703443469644,297.166233
1577,248.7231201,12.25,0.0,18,1,3,1,2.505525936990736,274.0542805
1578,215.1040983,11.898333333333332,0.0,19,1,3,1,2.476398334286314,248.7231201
1579,176.8934531,11.693333333333333,0.0,20,1,3,1,2.4590188788358724,215.1040983
1580,162.6003561,11.402500000000002,0.0,21,1,3,1,2.4338326296037187,176.8934531
1581,153.6894086,11.205,0.0,22,1,3,1,2.41636010725289,162.6003561
1582,149.5149201,11.155833333333335,0.0,23,1,3,1,2.411962530009806,153.6894086
1583,145.6713349,11.103333333333333,0.0,0,2,3,1,2.4072453635374784,149.5149201
1584,144.1733748,10.728333333333333,0.0,1,2,3,1,2.3728882168364693,145.6713349
1585,150.3125624,10.87,0.0,2,2,3,1,2.386006701133118,144.1733748
1586,148.1712141,11.158333333333331,0.0,3,2,3,1,2.4121866029091263,150.3125624
1587,147.8225203,11.101666666666667,0.0,4,2,3,1,2.407095247197033,148.1712141
1588,153.0845316,10.966666666666667,0.0,5,2,3,1,2.3948603691032164,147.8225203
1589,162.7027038,11.121666666666668,0.0,6,2,3,1,2.40889515768746,153.0845316
1590,191.3784782,11.415,0.0,7,2,3,1,2.434928279981759,162.7027038
1591,230.818133,12.349166666666667,0.0,8,2,3,1,2.513588584414087,191.3784782
1592,295.4692286,11.470833333333333,0.0,9,2,3,1,2.439807581800616,230.818133
1593,320.9674104,11.340000000000002,0.0,10,2,3,1,2.428336298299606,295.4692286
1594,330.4047474,11.295,0.0,11,2,3,1,2.4243601499199667,320.9674104
1595,327.809846,12.441666666666665,0.0,12,2,3,1,2.521051054757144,330.4047474
1596,305.7479516,12.346666666666666,0.0,13,2,3,1,2.513386121109869,327.809846
1597,317.845073,11.624166666666667,0.0,14,2,3,1,2.4530862643161435,305.7479516
1598,315.9201409,11.498333333333333,0.0,15,2,3,1,2.4422020973299623,317.845073
1599,318.6479478,10.691666666666668,0.0,16,2,3,1,2.3694646218335906,315.9201409
1600,283.3225031,10.463333333333335,0.0,17,2,3,1,2.3478770821857524,318.6479478
1601,244.1545197,9.753333333333336,0.0,18,2,3,1,2.277609106923869,283.3225031
1602,207.1255823,8.891666666666666,0.0,19,2,3,1,2.1851145085197072,244.1545197
1603,165.0022829,8.108333333333333,0.0,20,2,3,1,2.092892339403959,207.1255823
1604,157.5145754,8.044166666666667,0.0,21,2,3,1,2.0849471910725237,165.0022829
1605,151.459945,8.145833333333334,0.0,22,2,3,1,2.097506549077475,157.5145754
1606,149.5722683,8.435,0.0,23,2,3,1,2.1323897159979315,151.459945
1607,147.2427593,6.850583333333333,0.0,0,3,3,1,1.924333806799236,149.5722683
1608,146.9256698,6.792999999999999,0.0,1,3,3,1,1.9158926702091648,147.2427593
1609,146.6238592,7.7875000000000005,0.0,2,3,3,1,2.0525198841135714,146.9256698
1610,147.5849648,7.394166666666668,0.0,3,3,3,1,2.0006914010592465,146.6238592
1611,144.3071175,6.9485,0.0,4,3,3,1,1.9385258089444997,147.5849648
1612,147.9811697,7.215000000000001,0.0,5,3,3,1,1.9761621922258343,144.3071175
